dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
31.581547,tcp,-,FIN,66,66,3910,51808,4.147992,975.50635,12925.016,7,26,493.4565,485.85968,75342.89,2321.6157,255,3359836463,1214802154,255,0.000786,0.000654,0.000132,59,785,0,0,1,1,0,0,0,0,Normal,0
1.244199,tcp,-,FIN,16,18,1540,1644,26.523088,9284.688,9985.541,4,4,81.53713,77.69144,5482.8906,166.8339,255,1204525001,3158697168,255,0.00134,0.00113,0.00021,96,91,0,0,15,1,0,0,0,0,Normal,0
0.488658,tcp,-,FIN,8,8,364,566,30.696316,5222.4663,8120.198,1,2,69.80828,51.34,3701.2822,89.38188,255,2574012048,2485086150,255,0.198823,0.093909,0.104914,46,71,0,0,1,1,0,0,0,0,Backdoor,1
1.465243,tcp,-,FIN,28,30,4656,3080,38.901398,24514.705,16259.419,7,7,54.25659,50.50655,3569.7651,96.5025,255,354583985,1826382452,255,0.000696,0.000549,0.000147,166,103,0,0,1,1,0,0,0,0,Normal,0
1e-06,unas,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
43.239883,tcp,http,FIN,354,746,18890,1087890,25.41635,3485.1157,201005.53,2,370,123.189735,58.03938,45176.76,31149.188,255,2076912432,4227751753,255,0.000698,0.000552,0.000146,53,1458,1,524288,1,1,0,0,1,0,Normal,0
0.069478,tcp,-,FIN,16,18,1540,1644,474.97052,166268.47,178819.2,4,4,4.611333,4.051647,299.4166,7.480312,255,3619133540,1489046987,255,0.000941,0.000599,0.000342,96,91,0,0,17,1,0,0,0,0,Normal,0
0.168777,tcp,-,FIN,16,18,1540,1644,195.52426,68445.34,73611.92,4,4,11.23,9.897706,816.98615,24.206194,255,1529552485,1538220004,255,0.000694,0.00051,0.000184,96,91,0,0,4,1,0,0,0,0,Normal,0
1.971267,tcp,-,FIN,16,18,1540,1644,16.740503,5860.1904,6302.5454,4,4,131.3946,121.94962,9282.818,211.34447,255,1217040747,1650849120,255,0.020888,0.02007,0.000818,96,91,0,0,10,1,0,0,0,0,Normal,0
9e-06,ddx,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
1.310356,tcp,-,FIN,28,42,2198,34406,52.657444,12943.047,205055.72,5,15,50.38527,31.938194,3068.446,2340.77,255,1274463287,999620985,255,0.001007,0.000889,0.000118,79,819,0,0,4,1,0,0,0,0,Normal,0
2.102393,tcp,-,FIN,16,18,1540,1644,15.6964,5494.6914,5909.4565,4,4,150.13899,117.838646,8580.4795,219.81964,255,1359496174,1095235892,255,0.155948,0.099132,0.056816,96,91,0,0,11,1,0,0,0,0,Normal,0
2.461457,tcp,-,FIN,16,18,1540,1644,13.406694,4693.1553,5047.417,4,4,164.07314,151.51256,11213.255,265.16394,255,4102291505,3382821377,255,0.038106,0.037235,0.000871,96,91,0,0,13,1,0,0,0,0,Normal,0
18.180914,tcp,http,FIN,8,10,1052,824,0.935047,405.26016,326.49625,2,2,2586.3962,2020.04,212696.12,5643.3667,255,974454604,975611767,255,0.000695,0.000546,0.000149,132,82,1,83,7,1,0,0,1,0,Normal,0
8e-06,udp,-,INT,2,0,104,0,125000.0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
0.137088,tcp,-,FIN,16,18,1540,1644,240.72128,84267.04,90627.914,4,4,9.766714,7.999059,656.1521,16.430443,255,2126975972,3090208056,255,0.00123,0.001104,0.000126,96,91,0,0,3,1,0,0,0,0,Normal,0
35.40239,tcp,http,FIN,14,18,1684,10168,0.875647,353.4225,2170.249,3,5,2723.233,2082.4624,215378.05,188555.89,255,1849426533,4000110177,255,0.000665,0.000529,0.000136,120,565,1,3924,1,1,0,0,1,0,Normal,0
4e-06,udp,-,INT,2,0,2960,0,250000.0,2960000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1480,0,0,0,1,1,0,0,0,0,Fuzzers,1
1e-06,unas,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Analysis,1
0.698918,tcp,-,FIN,10,6,534,268,21.461746,5505.6533,2563.9631,2,1,75.101555,127.19,4945.0703,227.15768,255,1202831469,3960841167,255,0.107892,0.062959,0.044933,53,45,0,0,3,3,0,0,0,0,Fuzzers,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
17.582338,tcp,-,FIN,22,24,1920,4312,2.559387,834.01874,1880.5234,6,6,837.1969,764.4211,72203.086,69105.84,255,2921580514,772334661,255,0.000791,0.000644,0.000147,87,180,0,0,1,1,0,0,0,0,Normal,0
0.340802,tcp,http,FIN,10,8,804,2714,49.882336,16995.205,55750.844,2,2,37.86689,45.631,1822.861,66.711716,255,1258158764,2960110442,255,0.0768,0.020716,0.056084,80,339,1,955,1,1,0,0,1,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.28436,tcp,-,FIN,16,18,1540,1644,25.69373,8994.362,9673.3,4,4,85.59907,77.1456,7436.2725,166.1907,255,3279013463,1029239670,255,0.128005,0.127175,0.00083,96,91,0,0,13,1,0,0,0,0,Normal,0
0.013994,tcp,-,FIN,16,18,1540,1644,2358.1536,825496.6,887809.06,4,4,0.912333,0.796588,65.48193,1.492987,255,3365004187,1225695713,255,0.000564,0.000448,0.000116,96,91,0,0,6,1,0,0,0,0,Normal,0
0.604784,tcp,http,FIN,12,10,1382,2936,34.72314,16759.703,34961.242,3,3,54.980366,63.346222,2926.7283,89.620964,255,2902454834,3685233259,255,0.077099,0.033955,0.043144,115,294,1,158,1,1,0,0,1,0,Exploits,1
0.31597,tcp,-,FIN,10,6,518,268,47.472862,11823.907,5671.4243,2,1,33.498444,48.070602,1866.5071,74.11746,255,1481164948,3341150864,255,0.145343,0.075614,0.069729,52,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.001084,udp,dns,CON,2,2,132,164,2767.5276,487084.88,605166.06,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,1,0,0,0,0,Normal,0
0.001098,udp,dns,CON,2,2,132,164,2732.2405,480874.3,597449.94,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,2,0,0,0,0,Normal,0
0.798038,tcp,http,FIN,60,14,68199,612,91.47434,672278.75,5703.989,27,1,13.133508,56.319153,1336.4265,80.19143,255,880172358,4227835320,255,0.114423,0.065886,0.048537,1137,44,1,0,2,1,0,0,1,0,Fuzzers,1
10.362406,tcp,-,FIN,80,80,4654,72810,15.343927,3548.2107,55508.344,7,33,132.84703,131.15933,24069.783,745.2126,255,1251999392,3397821513,255,0.000958,0.00081,0.000148,58,910,0,0,1,1,0,0,0,0,Normal,0
0.180874,tcp,ssh,FIN,110,114,9608,12298,1232.9025,421110.8,539204.06,26,31,1.703434,1.610152,138.59145,134.62979,255,3172483341,3172766105,255,0.000659,0.000536,0.000123,87,108,0,0,1,1,0,0,0,0,Normal,0
1.577751,tcp,-,FIN,16,18,1540,1644,20.915848,7321.8145,7874.4995,4,4,105.16227,89.97406,6642.205,224.71667,255,4121587172,3240024928,255,0.13899,0.138165,0.000825,96,91,0,0,11,1,0,0,0,0,Normal,0
1.368905,tcp,-,FIN,10,8,564,354,12.418685,2968.7964,1811.6671,2,1,145.85834,177.27542,8971.69,247.6246,255,2338676894,3965773273,255,0.227948,0.127974,0.099974,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
0.499826,tcp,-,FIN,10,6,756,268,30.010443,10899.793,3585.2476,2,1,53.614223,73.4842,2734.3079,108.387245,255,1165474513,1917875735,255,0.186694,0.132398,0.054296,76,45,0,0,2,1,0,0,0,0,Fuzzers,1
1.673073,tcp,-,FIN,16,18,1540,1644,19.724184,6904.6597,7425.8564,4,4,111.4654,95.55737,7577.2124,163.49265,255,2857393380,1076037696,255,0.211952,0.144152,0.0678,96,91,0,0,8,1,0,0,0,0,Normal,0
2.287224,tcp,-,FIN,14,14,798,764,11.804703,2591.788,2483.3596,4,4,175.9403,170.0317,11092.908,394.881,255,396472622,3911729490,255,0.165539,0.07608,0.089459,57,55,0,0,1,1,0,0,0,0,Fuzzers,1
1.955616,tcp,-,FIN,16,18,1540,1644,16.874477,5907.0903,6352.9854,4,4,130.351,120.024,8892.108,298.96277,255,737038426,3366037334,255,0.036993,0.035231,0.001762,96,91,0,0,5,1,0,0,0,0,Normal,0
1.1e-05,udp,-,INT,2,0,2974,0,90909.09,1081454600.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1487,0,0,0,1,1,0,0,0,0,Fuzzers,1
5e-06,wb-expak,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.61917,tcp,-,FIN,10,6,534,268,24.22598,6214.7715,2894.197,2,1,68.79667,96.456795,3656.445,169.31914,255,1805418362,2913557979,255,0.194768,0.120488,0.07428,53,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.051153,tcp,-,FIN,16,18,1540,1644,645.1235,225832.31,242879.2,4,4,3.630214,2.973294,220.08443,6.339149,255,1356921147,3087941131,255,0.000725,0.000607,0.000118,96,91,0,0,5,1,0,0,0,0,Normal,0
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.967046,tcp,-,FIN,16,18,1540,1644,16.776424,5872.7656,6316.07,4,4,131.116,115.680885,8524.199,203.26474,255,2691520617,3177587150,255,0.000601,0.000468,0.000133,96,91,0,0,9,1,0,0,0,0,Normal,0
2.284897,tcp,-,FIN,16,18,1540,1644,14.442664,5055.8076,5437.444,4,4,152.30588,142.71419,9442.024,273.93845,255,184519875,1292682476,255,0.222294,0.001467,0.220827,96,91,0,0,21,1,0,0,0,0,Normal,0
8e-06,srp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
0.408685,tcp,-,FIN,10,6,622,268,36.703083,10961.988,4384.795,2,1,45.349777,69.774796,2311.6584,111.11302,255,2612881276,148322925,255,0.138773,0.05981,0.078963,62,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.699538,tcp,-,FIN,16,18,1540,1644,47.173992,16513.756,17760.293,4,4,46.614998,39.709312,2861.3555,86.94203,255,589421886,1158257264,255,0.064362,0.064186,0.000176,96,91,0,0,15,1,0,0,0,0,Normal,0
0.488439,tcp,-,FIN,10,6,756,268,30.71008,11153.9,3668.8308,2,1,50.586887,76.2504,2609.005,111.943436,255,2333346078,2781725681,255,0.165976,0.107183,0.058793,76,45,0,0,2,1,0,0,0,0,Fuzzers,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
8e-06,udp,-,INT,2,0,104,0,125000.0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,216,0,111111.11,96000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,2,1,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,104,0,200000.0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
11.087223,tcp,http,FIN,12,18,1580,10168,2.615623,1045.5278,6929.7783,3,5,1007.89514,652.15735,65450.516,40766.383,255,377039570,378054925,255,0.000709,0.000544,0.000165,132,565,1,3924,1,1,0,0,1,0,Normal,0
0.049217,tcp,ftp-data,FIN,14,8,8928,424,426.68182,1347664.4,60304.367,4,1,3.785923,6.937571,402.8683,16.830973,255,1409553417,3882454626,255,0.000645,0.000518,0.000127,638,53,0,0,1,1,0,0,0,0,Normal,0
13.359051,tcp,smtp,FIN,52,42,37230,3380,6.961572,21866.822,1976.1884,18,8,272.62628,325.81635,48638.7,1648.5072,255,3084872545,940631757,255,0.000727,0.000577,0.00015,716,80,0,0,1,1,0,0,0,0,Normal,0
2.243036,tcp,-,FIN,16,18,1540,1644,14.712202,5150.1626,5538.9214,4,4,149.50867,128.63683,10252.525,310.74213,255,2882426806,1391058561,255,0.250003,0.056209,0.193794,96,91,0,0,10,1,0,0,0,0,Normal,0
12.960367,tcp,-,FIN,122,126,7816,15132,19.058102,4785.05,9266.404,30,32,111.7231,103.67861,27556.05,26474.982,255,1779485579,3925918853,255,0.000674,0.000534,0.00014,64,120,0,0,1,1,0,0,0,0,Normal,0
0.001014,udp,dns,CON,2,2,146,178,2958.5798,575936.9,702169.6,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
0.91289,tcp,-,FIN,14,8,1152,710,23.003866,9376.814,5450.821,3,2,69.00754,113.54171,3964.3628,163.0913,255,3442914286,3853059886,255,0.185926,0.118093,0.067833,82,89,0,0,1,1,0,0,0,0,Fuzzers,1
1.183736,tcp,-,FIN,60,14,68187,612,61.66916,453148.34,3845.4521,27,1,19.722881,86.23738,2054.4182,131.06108,255,559472635,336655302,255,0.094983,0.062644,0.032339,1136,44,1,0,2,1,0,0,1,0,Fuzzers,1
33.82956,tcp,-,FIN,28,30,4256,3080,1.684917,970.5122,704.2362,7,7,1252.9346,1166.5173,141085.45,4158.5986,255,361938669,365040092,255,0.000711,0.000546,0.000165,152,103,0,0,1,1,0,0,0,0,Normal,0
7e-06,udp,-,INT,2,0,104,0,142857.14,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Backdoor,1
0.450815,tcp,-,FIN,16,18,1540,1644,73.20076,25624.703,27558.977,4,4,30.0272,28.146,1990.6368,62.68043,255,3419852333,3309012710,255,0.000598,0.000476,0.000122,96,91,0,0,14,1,0,0,0,0,Normal,0
30.370993,arp,-,CON,3,3,138,84,0.164631,24.23365,14.750917,0,0,15185.494,15185.481,15185.421,15185.411,0,0,0,0,0.0,0.0,0.0,46,28,0,0,1,1,0,0,0,0,Normal,0
0.775962,tcp,-,FIN,10,8,2516,354,21.908289,23351.658,3196.0327,2,1,86.218,95.58029,5130.8184,167.31293,255,1920325839,2355328017,255,0.235589,0.091048,0.144541,252,44,0,0,1,1,0,0,0,0,Fuzzers,1
5e-06,iplt,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.026517,tcp,-,FIN,16,18,1540,1644,1244.4846,435645.06,468529.62,4,4,1.746067,1.530941,111.39653,2.673901,255,2069554908,4221150144,255,0.000608,0.000485,0.000123,96,91,0,0,2,1,0,0,0,0,Normal,0
27.244581,tcp,-,FIN,24,26,2024,4416,1.798523,569.65454,1247.0737,6,6,1184.5322,1089.7561,140503.94,4120.3477,255,2704030513,2704402239,255,0.000799,0.000664,0.000135,84,170,0,0,2,1,0,0,0,0,Normal,0
0.004034,tcp,http,FIN,8,10,1052,824,4214.1797,1826475.0,1471492.4,2,2,0.525429,0.388333,33.45113,0.688493,255,2142067552,4288462895,255,0.00066,0.000535,0.000125,132,82,1,83,3,1,0,0,1,0,Normal,0
0.698918,tcp,-,FIN,10,6,534,268,21.461746,5505.6533,2563.9631,2,1,75.101555,127.19,4945.0703,227.15768,255,1202831469,3960841167,255,0.107892,0.062959,0.044933,53,45,0,0,3,3,0,0,0,0,Fuzzers,1
0.001329,udp,dns,CON,2,2,132,164,2257.3364,397291.2,493604.22,0,0,0.0,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
1.740988,tcp,-,FIN,16,18,1540,1644,18.954754,6635.313,7136.1777,4,4,116.022064,108.7805,7001.725,202.07727,255,3842426074,1850918707,255,0.000614,0.000494,0.00012,96,91,0,0,21,1,0,0,0,0,Normal,0
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
0.10533,tcp,ftp-data,FIN,8,12,424,8824,180.38545,28178.107,614373.9,1,4,14.996286,10.4878,1238.2445,651.05426,255,2642426103,3260041977,255,0.000582,0.00045,0.000132,53,735,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
28.607513,tcp,-,FIN,64,66,3806,51808,4.509305,1047.8367,14268.699,7,26,461.40662,440.10608,62322.215,60918.48,255,3972353137,1827292254,255,0.000762,0.000606,0.000156,59,785,0,0,1,1,0,0,0,0,Normal,0
0.433802,tcp,-,FIN,10,6,610,268,34.577988,10124.435,4130.917,2,1,44.88078,73.4166,2593.7017,113.3093,255,2125476672,3650897063,255,0.128594,0.066714,0.06188,61,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.502511,tcp,-,FIN,10,6,588,268,29.850092,8437.626,3566.0908,2,1,48.143112,90.7116,2407.2234,119.20473,255,2639416098,1073346114,255,0.132949,0.048944,0.084005,59,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.547,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,1,0,0,0,1,Normal,0
50.004356,ospf,-,REQ,6,0,384,0,0.099991,51.195538,0.0,0,0,10000.87,0.0,3.162432,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,0,0,0,0,Normal,0
4.630582,tcp,ssh,FIN,62,58,5928,8010,25.698713,10077.352,13600.019,14,17,75.91119,85.73887,7167.975,7609.985,255,137032520,2282709946,255,0.000709,0.000555,0.000154,96,138,0,0,1,1,0,0,0,0,Normal,0
0.052618,tcp,-,FIN,16,18,1540,1644,627.1618,219544.64,236116.92,4,4,3.4848,2.997177,214.55016,6.245452,255,3502306841,3090688602,255,0.001797,0.001663,0.000134,96,91,0,0,5,1,0,0,0,0,Normal,0
0.728814,tcp,-,FIN,10,6,596,268,20.581383,5894.508,2458.7893,2,1,75.01556,125.579796,4063.4458,178.63846,255,2680919740,1870019197,255,0.192208,0.100906,0.091302,60,45,0,0,2,2,0,0,0,0,Fuzzers,1
0.638562,tcp,http,FIN,10,6,2514,268,23.490278,28351.201,2806.3054,2,1,68.02711,114.4518,3717.115,179.39621,255,2990529560,3247393422,255,0.133062,0.066294,0.066768,251,45,1,0,1,1,0,0,1,0,Exploits,1
1.510575,tcp,-,FIN,40,42,2558,23162,53.621964,13213.511,119747.77,7,14,38.724716,36.814537,0.0,2275.2883,255,3426613770,238488252,255,0.001321,0.001175,0.000146,64,551,0,0,1,1,0,0,0,0,Normal,0
0.020847,tcp,-,FIN,16,18,1540,1644,1582.9615,554132.5,595961.06,4,4,1.369,1.275125,84.841576,2.528458,255,1314587346,1319147087,255,0.000557,0.000442,0.000115,96,91,0,0,6,1,0,0,0,0,Normal,0
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
0.001087,udp,dns,CON,2,2,146,178,2759.8896,537258.5,655013.8,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
3.680405,tcp,-,FIN,16,18,1540,1644,8.966405,3138.7852,3375.7156,4,4,245.33894,215.55412,18217.947,401.57626,255,3444872265,1238040386,255,0.016818,0.015982,0.000836,96,91,0,0,17,1,0,0,0,0,Normal,0
0.000995,udp,dns,CON,2,2,130,162,3015.0754,522613.06,651256.25,0,0,0.006,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.547636,tcp,-,FIN,16,18,1540,1644,60.259007,21094.305,22686.604,4,4,36.488735,32.186527,2605.0159,87.87127,255,3134940031,1267099489,255,0.00058,0.000462,0.000118,96,91,0,0,11,1,0,0,0,0,Normal,0
1.33242,tcp,-,FIN,10,8,564,354,12.75874,3050.0894,1861.275,2,1,143.11978,167.381,8512.397,232.33762,255,2535014329,208041499,255,0.271755,0.16075,0.111005,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
11.913296,tcp,http,FIN,8,10,1052,824,1.426977,618.4686,498.2668,2,2,1701.8352,1323.6395,141283.08,3742.6467,255,2424872114,2425927512,255,0.000676,0.000535,0.000141,132,82,1,83,5,1,0,0,1,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
9.111047,tcp,-,FIN,66,66,3910,51808,14.37815,3381.3896,44801.88,7,26,140.16492,140.16205,8255.528,239.185,255,3302417220,3302692089,255,0.000633,0.000513,0.00012,59,785,0,0,1,1,0,0,0,0,Normal,0
3.788973,tcp,-,FIN,42,42,2662,23162,21.905672,5487.5024,47740.64,7,14,92.38037,92.40017,6106.6567,169.79848,255,1955230,3286928932,255,0.000751,0.000563,0.000188,63,551,0,0,1,1,0,0,0,0,Normal,0
0.706089,tcp,-,FIN,10,6,756,268,21.24378,7715.741,2537.9236,2,1,73.00189,125.7042,3755.5513,186.39659,255,4242033405,3799459451,255,0.167788,0.077559,0.090229,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.593125,tcp,-,FIN,16,18,1540,1644,55.637516,19476.502,20946.682,4,4,39.4888,32.761646,2946.8926,63.684124,255,724520778,3204020393,255,0.036984,0.036168,0.000816,96,91,0,0,9,1,0,0,0,0,Normal,0
1.284376,tcp,-,FIN,16,18,1540,1644,25.69341,8994.251,9673.18,4,4,91.71578,78.51469,6382.453,149.29091,255,1441943249,1134841074,255,0.02901,0.028141,0.000869,96,91,0,0,5,1,0,0,0,0,Normal,0
1.341779,tcp,-,FIN,12,8,3024,714,14.160305,16527.312,3726.396,3,2,121.89782,182.58528,7328.3276,300.95187,255,1071997701,1859734060,255,0.12612,0.063673,0.062447,252,89,0,0,1,1,0,0,0,0,Fuzzers,1
0.0242,tcp,-,FIN,16,18,1540,1644,1363.6364,477355.38,513388.44,4,4,1.592,1.391471,92.81045,2.642676,255,4034940229,1893292847,255,0.000671,0.00054,0.000131,96,91,0,0,3,1,0,0,0,0,Normal,0
0.603435,tcp,-,FIN,10,6,534,268,24.85769,6376.826,2969.6655,1,0,8329.111,13874.736,826841.75,30788.135,255,1006784406,1832017796,255,0.129243,0.059335,0.069908,53,45,0,0,2,2,0,0,0,0,Fuzzers,1
16.986988,tcp,-,FIN,64,66,3806,51808,7.594048,1764.6448,24029.688,7,26,273.97845,265.41165,24607.04,24732.434,255,2214099091,2214455967,255,0.000778,0.000635,0.000143,59,785,0,0,1,1,0,0,0,0,Normal,0
1.779602,tcp,-,FIN,28,42,2198,34406,38.772713,9530.221,150986.56,5,15,64.5003,43.391243,4077.7673,3225.373,255,2734809304,3214805862,255,0.000732,0.000558,0.000174,79,819,0,0,5,1,0,0,0,0,Normal,0
0.918788,tcp,-,FIN,14,12,774,642,27.209759,6260.4214,5128.495,4,3,68.207466,78.02582,4418.737,112.22111,255,3728054134,3252529180,255,0.125885,0.0605,0.065385,55,54,0,0,1,1,0,0,0,0,Fuzzers,1
1.624808,tcp,-,FIN,16,18,1540,1644,20.310093,7109.763,7646.442,4,4,108.28853,93.56488,7591.873,202.40605,255,3291531296,3477017992,255,0.035947,0.034204,0.001743,96,91,0,0,8,1,0,0,0,0,Normal,0
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
0.497039,tcp,-,FIN,14,10,774,556,46.274036,11572.533,8063.754,4,3,36.30631,48.98311,1866.0753,59.284946,255,3157003630,2290211038,255,0.084071,0.056186,0.027885,55,56,0,0,2,1,0,0,0,0,Fuzzers,1
14.488957,tcp,http,FIN,8,10,1052,824,1.173307,508.5252,409.6913,2,2,2069.6848,1811.0509,170838.1,4726.429,255,3076551508,928082781,255,0.0007,0.000544,0.000156,132,82,1,83,8,1,0,0,1,0,Normal,0
0.507194,tcp,-,FIN,10,6,534,268,29.574484,7586.841,3533.165,1,0,9059.681,15111.121,901688.56,33607.64,255,918016830,3120398094,255,0.084614,0.028723,0.055891,53,45,0,0,3,2,0,0,0,0,Fuzzers,1
42.7512,tcp,-,FIN,24,24,2024,4312,1.099384,363.03073,773.40515,6,6,1943.2185,1858.7168,229170.64,6840.156,255,3202294573,1057291210,255,0.000881,0.000701,0.00018,84,180,0,0,1,1,0,0,0,0,Normal,0
0.339562,tcp,-,FIN,10,6,1282,268,44.174553,27187.965,5277.3867,2,1,37.72911,46.430397,1980.2594,79.71692,255,1955155167,1137748539,255,0.153139,0.08669,0.066449,128,45,0,0,1,1,0,0,0,0,Fuzzers,1
